endTime,artistName,trackName,msPlayed
2023-01-12 11:34,PVRIS,Winter,780
2023-01-12 11:34,Have Mercy,Nails and Teeth in Pavement,586
2023-01-12 11:34,Nothing But Thieves,Live Like Animals,1381
2023-01-12 11:34,Stand Atlantic,Silk & Satin,1356
2023-01-12 11:34,Harry Styles,Woman,545
2023-01-12 11:34,Kodaline,Worth It,617
2023-01-12 11:34,The Wombats,Lost in the Post,0
2023-01-12 11:34,All Time Low,Damned If I Do Ya (Damned If I Don't),0
2023-01-12 11:37,The Front Bottoms,Far Drive,192813
2023-01-12 11:40,Cavetown,Idea of Her,168960
2023-01-12 11:43,Kodaline,Shed a Tear,4196
2023-01-12 11:43,Real Friends,Home for Fall (Acoustic),190006
2023-01-12 11:43,All Time Low,The Party Scene,12263
2023-01-12 11:46,Hot Milk,Wide Awake,193905
2023-01-12 11:59,Simple Creatures,Adrenaline,99034
2023-01-12 12:59,Simple Creatures,Adrenaline,104530
2023-01-12 13:02,Choir Vandals,Lucifer Yellow,230373
2023-01-12 13:06,Ren,Insomnia,4528
2023-01-12 13:06,State Champs,Criminal,202736
2023-01-12 13:08,The Wonder Years,No Closer To Heaven,142445
2023-01-12 13:20,Basement,Breathe,243496
2023-01-12 13:20,Cistem Failure,Get Your Hands Off of Them,0
2023-01-12 13:20,The Wonder Years,And Now I'm Nothing,715
2023-01-12 13:20,The Homeless Gospel Choir,Holy Shit,1751
2023-01-12 13:20,COIN,Talk Too Much,9837
2023-01-12 13:20,Modern Baseball,Re-Done,243
2023-01-12 13:20,Modern Baseball,What If...,984
2023-01-12 13:20,Harry Styles,Golden,993
2023-01-12 13:21,The Wonder Years,Pyramids of Salt,6038
2023-01-12 13:22,Modern Baseball,Mass,104598
2023-01-12 13:26,Mat Kerekes,Diamonds,208066
2023-01-12 13:29,The Front Bottoms,Be Nice To Me,167306
2023-01-12 13:32,Your Neighbors,Chicken,207849
2023-01-12 13:36,The Backseat Lovers,Maple Syrup,243529
2023-01-12 13:39,Modern Baseball,Coals,131536
2023-01-12 13:47,Cavetown,Sweet Tooth,159052
2023-01-12 13:50,Loi,Gold,130380
2023-01-12 16:59,Cavetown,Sweet Tooth,87198
2023-01-12 16:59,half•alive,The Fall,22594
2023-01-12 17:02,Super Whatevr,so am i.,175253
2023-01-12 17:05,Hayley Kiyoko,chance,199070
2023-01-12 17:09,Frank Iero,Guilt Tripping,6587
2023-01-12 17:09,State Champs,Perfect Score,198453
2023-01-12 17:09,Real Friends,Old and All Alone,16675
2023-01-12 17:12,The Happy Fits,The Garden,165773
2023-01-12 17:15,Queen,'39 - Remastered 2011,210800
2023-01-12 17:16,bo en,My Time,35358
2023-01-12 17:21,Lord Huron,Ends of the Earth,284146
2023-01-12 17:22,Gia Margaret,Smoke - Acoustic,79539
2023-01-12 17:26,Brye,LEMONS (with Cavetown),232844
2023-01-12 17:27,Bruno Major,She Chose Me,67139
2023-01-12 17:30,Edith Whiskers,Home,195358
2023-01-12 17:31,Matt Maltese,As the World Caves In,4782
2023-01-12 17:31,The Wombats,Lethal Combination,2971
2023-01-12 17:39,Birds in the Airport,Honey Moon,28537
2023-01-12 19:28,Birds in the Airport,Honey Moon,81111
2023-01-12 19:30,Matt Maeson,Giants,146346
2023-01-12 19:35,Charlie Burg,I Don't Wanna Be Okay Without You,61145
2023-01-12 19:50,Tessa Violet,Bad Ideas,179173
2023-01-12 20:00,Lord Huron,The Night We Met,208211
2023-01-12 20:00,Cavetown,Hug All Ur Friends,4126
2023-01-12 20:25,The Mountain Goats,No Children,71499
2023-01-12 21:43,Birds in the Airport,Honey Moon,36340
2023-01-13 06:55,New Found Glory,The Great Houdini,166800
2023-01-13 06:59,The Maine,Every Road,217493
2023-01-13 07:02,Billie Eilish,when the party's over,196077
2023-01-13 07:05,ROAM,Flatline - Acoustic,191640
2023-01-13 07:09,Syd Matters,Obstacles,208706
2023-01-13 07:13,The Front Bottoms,Twin Size Mattress,264676
2023-01-13 07:16,Weathers,I'm Not Ok,181173
2023-01-13 07:19,ROAM,Home,163978
2023-01-13 07:22,AS IT IS,Sorry,179284
2023-01-13 07:25,Tigers Jaw,Follows,4199
2023-01-13 07:25,Tigers Jaw,Eyes Shut,165466
2023-01-13 08:35,Basement,Hanging Around,16980
2023-01-13 08:39,Karlavagnen,Karlavagnen,203454
2023-01-13 08:41,Lulu Helensworth,Levitation,156916
2023-01-13 08:45,Harvey Lanza,The Last Raindrop,226666
2023-01-13 08:48,Pedro Caceres,Sueño tranquilo,182240
2023-01-13 08:53,Dawn Sankrit,Touch Of Light,219801
2023-01-13 08:56,Danny Shamoun,Deep Thoughts,192000
2023-01-13 09:00,Taylor Dawson,Fly Among Clouds,198723
2023-01-13 09:03,Bjorkman,Furlong Shams,194767
2023-01-13 09:06,Himlavalv,Värme,163176
2023-01-13 09:09,Leviticus Orion,Rhopalocera,192000
2023-01-13 09:12,12dust,Myriads,175250
2023-01-13 09:16,Lulu Helensworth,Finally at Ease,229042
2023-01-13 09:19,Dardan Leistra,In jouw armen,190000
2023-01-13 09:22,Sophie Emitt,Dormire,192091
2023-01-13 09:25,Ethan Beckett,Lost Love,187218
2023-01-13 09:29,Lunasette,Sol River,233333
2023-01-13 09:31,Mira Appelquist,Nära,140829
2023-01-13 09:36,Evan Michael Brown,Many Worlds,298500
2023-01-13 09:39,Asabea Wheeler,Halcyon Spirits,154087
2023-01-13 09:42,Szigeti Aliz,Caelum,184500
2023-01-13 09:45,Eztebe Matia,Rêver,174045
2023-01-13 09:46,santini perotti,Morning Energy,90000
2023-01-13 09:51,Super Whatevr,so am i.,175253
2023-01-13 09:52,Ed Sheeran,Firefly,1033
2023-01-13 09:52,Ratwyfe,R U Mine?,68811
2023-01-13 09:56,mxmtoon,prom dress,197933
2023-01-13 10:00,Kodaline,Follow Your Fire,238573
2023-01-13 10:01,The Wonder Years,Brothers &,91385
2023-01-13 10:03,Basement,For You The Moon,681
2023-01-13 10:03,Harriette,at least i'm pretty,106800
2023-01-13 10:03,The Maine,You'll Never Know,23
2023-01-13 10:03,The Maine,We’ll All Be (Acoustic),740
2023-01-13 10:03,Real Friends,I've Given Up on You,879
2023-01-13 10:03,Frank Iero,Blood Infections,3767
2023-01-13 10:03,The Maine,Good Love,829
2023-01-13 10:06,girl in red,Serotonin,182426
2023-01-13 10:10,Foals,Milk & Black Spiders,33018
2023-01-13 10:10,Boston Manor,Hate You,226253
2023-01-13 10:11,Aaron West and The Roaring Twenties,Carolina Coast,1165
2023-01-13 10:11,Basement,Promise Everything,1746
2023-01-13 10:11,All Time Low,"Wake Up, Sunshine",627
2023-01-13 10:11,Neck Deep,Silver Lining,187
2023-01-13 10:11,The Wonder Years,Dismantling Summer,23
2023-01-13 10:13,Chapel,Friends,166353
2023-01-13 10:17,Tiny Moving Parts,Headache,23
2023-01-13 10:17,The Wonder Years,Brakeless,0
2023-01-13 10:17,The Tallest Man On Earth,Dark Bird Is Home,16257
2023-01-13 10:17,Modern Baseball,240,871
2023-01-13 10:17,The Wonder Years,You Made Me Want to be a Saint,1228
2023-01-13 10:17,All Time Low,Good Times,553
2023-01-13 10:17,chloe moriondo,I Want To Be With You,179573
2023-01-13 10:21,State Champs,The Record,12381
2023-01-13 10:21,Four Year Strong,We All Float Down Here,3234
2023-01-13 10:21,Stand Atlantic,Drink To Drown,8182
2023-01-13 10:21,The Wrecks,Freaking Out,199840
2023-01-13 10:22,Ed Sheeran,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",4489
2023-01-13 10:25,Fall Out Boy,Centuries,228360
2023-01-13 10:28,José González,Open Book,160853
2023-01-13 10:31,Neck Deep,Critical Mistake,195586
2023-01-13 10:34,Kodaline,All I Want,407
2023-01-13 10:34,Knuckle Puck,Plastic Brains,23
2023-01-13 10:34,All Time Low,Nice2KnoU,2100
2023-01-13 10:34,Billie Eilish,listen before i go,147369
2023-01-13 10:34,My Chemical Romance,Helena,23
2023-01-13 10:34,Stand Atlantic,van gogh,2386
2023-01-13 10:34,Troye Sivan,Lucky Strike,5893
2023-01-13 10:38,The Maine,"Dirty, Pretty, Beautiful",232022
2023-01-13 10:42,My Chemical Romance,Planetary (GO!),246760
2023-01-13 10:45,Modern Baseball,Going To Bed Now,175420
2023-01-13 10:48,Moira Kent,Everyday Peace,96252
2023-01-13 12:24,Modern Baseball,Going To Bed Now,9861
2023-01-13 12:26,Simple Creatures,Adrenaline,100129
2023-01-13 12:26,Basement,Breathe,8345
2023-01-13 12:29,The Maine,My Heroine,216500
2023-01-13 12:33,All Time Low,Backseat Serenade (Acoustic),194810
2023-01-13 12:36,The Front Bottoms,Far Drive,192813
2023-01-13 12:40,Fall Out Boy,Fourth Of July,224360
2023-01-13 12:40,Troye Sivan,Animal,16460
2023-01-13 12:43,Neck Deep,Happy Judgement Day,213010
2023-01-13 12:45,All Time Low,Painting Flowers,114373
2023-01-13 12:45,My Chemical Romance,The Jetset Life Is Gonna Kill You,4331
2023-01-13 12:49,AS IT IS,The Truth I’ll Never Tell,241000
2023-01-13 12:53,MARINA,Hermit the Frog,215960
2023-01-13 13:14,The Wonder Years,Raining in Kyoto,199368
2023-01-13 13:29,The Wonder Years,Raining in Kyoto,48901
2023-01-13 13:33,The Wonder Years,The Devil in My Bloodstream,245508
2023-01-13 13:37,Boston Manor,Halo,223720
2023-01-13 13:41,The Front Bottoms,Somebody Else,266793
2023-01-13 13:44,AJJ,"Your Voice, As I Remember It",178120
2023-01-13 13:47,AS IT IS,Dial Tones,199679
2023-01-13 13:51,Real Friends,Get By,212893
2023-01-13 13:52,Ed Sheeran,Little Lady (feat. Mikill Pane),35780
2023-01-13 13:56,Steph Barrak,Connecticut,270600
2023-01-13 13:58,PVRIS,No Mercy,110240
2023-01-13 15:00,Emma Blackery,Petty,2958
2023-01-13 15:00,State Champs,Slow Burn,974
2023-01-13 15:00,Basement,Spoiled,2316
2023-01-13 15:00,The Maine,Color,469
2023-01-13 15:00,All Time Low,Backseat Serenade,1913
2023-01-13 15:00,Fall Out Boy,Jet Pack Blues,1352
2023-01-13 15:00,State Champs,All You Are Is History,934
2023-01-13 15:00,PVRIS,No Mercy,1013
2023-01-13 15:00,Real Friends,Home for Fall,23
2023-01-13 15:00,Have Mercy,Pete Rose and Babe Ruth,573
2023-01-13 15:00,The Wombats,This Is Not a Party,1190
2023-01-13 15:00,All Time Low,Glitter & Crimson,1124
2023-01-13 15:03,Hayley Kiyoko,Demons,179612
2023-01-13 15:04,Ed Sheeran,Sing,41895
2023-01-13 15:08,The Wonder Years,A Raindance in Traffic,219985
2023-01-13 15:10,Stand Atlantic,hair out,160380
2023-01-13 15:13,carolesdaughter,Violent,135877
2023-01-13 15:16,Neck Deep,Fall,214922
2023-01-13 15:20,Tiny Moving Parts,Minnesota,223493
2023-01-13 15:23,Cavetown,Devil Town,179955
2023-01-13 15:27,Citizen,Drawn Out,216998
2023-01-13 15:30,The Wonder Years,I Won't Say the Lord's Prayer,185992
2023-01-13 15:33,The Wonder Years,Cardinals,194858
2023-01-13 15:36,AS IT IS,Concrete,177798
2023-01-13 15:40,Matt Maeson,Cringe,216213
2023-01-13 15:43,YUNGBLUD,Kill Somebody - Unplugged,188108
2023-01-13 15:56,Neck Deep,Up In Smoke,134978
2023-01-13 18:10,Jaden,Summertime In Paris,270960
2023-01-13 18:15,Tom Odell,Magnetised - Acoustic,292186
2023-01-13 18:21,Honey Moon,I Saw You in a Dream,353100
2023-01-13 18:24,Harry Styles,From the Dining Table,211960
2023-01-13 18:31,Rex Orange County,It's Not The Same Anymore,386200
2023-01-13 18:34,Tiny Little Houses,I Hate That You're Happy,201240
2023-01-13 18:39,Rex Orange County,Pluto Projector,267520
2023-01-13 18:39,ROLE MODEL,notice me - acoustic,27733
2023-01-13 19:47,Neck Deep,Up In Smoke,56144
2023-01-13 20:06,Knuckle Puck,But Why Would You Care?,207995
2023-01-14 14:34,Knuckle Puck,But Why Would You Care?,1595
2023-01-14 14:34,Girlpool,Hire,14214
2023-01-14 14:39,Lord Huron,Ends of the Earth,284146
2023-01-14 14:42,Edith Whiskers,Home,195358
2023-01-14 14:43,Conan Gray,Heather,29132
2023-01-14 14:45,The Happy Fits,The Garden,165773
2023-01-14 14:46,Louie Zong,Ghost Duet,60004
2023-01-14 14:51,John Vincent III,Next to You,256520
2023-01-14 14:54,Yoke Lore,Beige,204208
2023-01-14 14:57,Lord Huron,Ends of the Earth,6064
2023-01-14 14:57,Sammy Copley,Good Lie,182149
2023-01-14 15:01,The Paper Kites,Bloom - Bonus Track,8438
2023-01-14 15:01,The Paper Kites,Bloom - Bonus Track,210080
2023-01-14 15:01,Louie Zong,Porch (Dreaming),5191
2023-01-14 15:01,Gregory Alan Isakov,San Luis,2976
2023-01-14 15:38,Charlie Burg,Lovesong (The Way) [feat. Bluets],96200
2023-01-15 09:04,Super Whatevr,so am i.,228623
2023-01-15 09:07,Neck Deep,A Part Of Me (feat. Laura Whiteside),189415
2023-01-15 09:11,The Maine,I'm Sorry,261250
2023-01-15 09:15,Emma Blackery,What I Felt With You,232373
2023-01-15 09:17,Stand Atlantic,molotov [OK],136156
2023-01-15 09:21,All Time Low,Good Times,224946
2023-01-15 09:24,The Maine,Lonely,152069
2023-01-15 09:26,All Time Low,Trouble Is...,147059
2023-01-15 09:30,The Wonder Years,Dont Let Me Cave In (Nervous Energies),224442
2023-01-15 09:34,The Wombats,Patricia the Stripper,241386
2023-01-15 09:39,Basement,Breathe,321415
2023-01-15 09:44,Ed Sheeran,One,252760
2023-01-15 09:46,Fall Out Boy,I Don't Care,1855
2023-01-15 09:46,Neck Deep,Citizens Of Earth,160415
2023-01-15 09:49,Super Whatevr,so am i.,175253
2023-01-15 09:53,Kesha,Rainbow,218640
2023-01-15 09:55,Aaron West and The Roaring Twenties,Going to Georgia,152398
2023-01-15 09:59,Martin Garrix,There for You,221904
2023-01-15 10:03,Tilian,HeartFelt,218000
2023-01-15 10:06,Boston Manor,Bad Machine,188720
2023-01-15 10:10,Boston Manor,Forget Me Not,200426
2023-01-15 10:13,Have Mercy,Coexist,182290
2023-01-15 10:16,Real Friends,Dirty Water,149207
2023-01-15 10:19,Real Friends,Get By,212893
2023-01-15 10:22,State Champs,Just Sound,202579
2023-01-15 14:43,Knuckle Puck,Bedford Falls,1480
2023-01-15 14:47,Billie Eilish,when the party's over,196077
2023-01-15 14:48,Joyce Manor,Catalina Fight Song,65000
2023-01-15 14:52,Four Year Strong,Go Down in History,219762
2023-01-15 14:55,The Maine,Kiss And Sell,187333
2023-01-15 14:57,Stand Atlantic,"deathwish (feat. nothing,nowhere.)",147907
2023-01-15 15:00,State Champs,Frozen,179599
2023-01-15 15:10,Troye Sivan,BLUE,211816
2023-01-15 15:12,BLOXX,Go Out With You,173273
2023-01-15 15:13,Knuckle Puck,Ponder,23
2023-01-15 15:13,The Wombats,"Dr. Suzanne Mattox, PhD",13145
2023-01-15 15:13,Neck Deep,What Did You Expect?,989
2023-01-15 15:16,Everybody's Worried About Owen,Mawce,182809
2023-01-15 15:19,ROAM,Safeguard,183624
2023-01-15 15:23,The Greatest Bits,Astral Alley,236913
2023-01-15 15:24,PVRIS,Eyelids,70783
2023-01-15 15:42,Hayley Kiyoko,Wild & Wicked World,19705
2023-01-15 15:44,Chapel,Some Nights,145611
2023-01-15 15:48,Mat Kerekes,Diamonds,208066
2023-01-15 15:50,Snail Mail,The 2nd Most Beautiful Girl In The World,133466
2023-01-15 15:53,Winnetka Bowling League,CVS,209173
2023-01-15 15:57,Peter McPoland,Shit Show,200080
2023-01-15 16:01,Matt Maeson,Problems,226973
2023-01-15 16:05,Crooks & Nannies,Perpetual Mild Illness,248080
2023-01-15 16:07,Antonia XM,u can never know,147750
2023-01-15 16:10,Aloïse Sauvage,Omowi,179120
2023-01-15 16:13,Tessa Violet,Bad Ideas,179173
2023-01-15 16:16,Major Lazer,QueLoQue,165176
2023-01-15 16:19,Daddy Yankee,PROBLEMA,184506
2023-01-15 16:22,Hayley Kiyoko,Demons,179612
2023-01-15 16:24,Chapel,WOW,132303
2023-01-15 16:29,Crown The Empire,Johnny's Revenge,255093
2023-01-15 16:31,The Front Bottoms,Awkward Conversations,165800
2023-01-15 16:35,Yellowcard,Ocean Avenue,198266
2023-01-15 16:39,The Wonder Years,The Devil in My Bloodstream,245508
2023-01-15 16:43,Neck Deep,Torn,244480
2023-01-15 16:46,Sundressed,So Poetic,187795
2023-01-15 16:48,Two Feet,Go Fuck Yourself,129599
2023-01-15 16:52,YUNGBLUD,original me (feat. dan reynolds of imagine dragons),205320
2023-01-15 16:54,Rasta Knast,Wir Leben Noch,143533
2023-01-15 16:57,Konny,5 Mio,166896
2023-01-15 16:59,Supernichts,Kapitalismus Nein Danke,121773
2023-01-15 17:01,Stand Atlantic,pity party (feat. Royal & the Serpent),161561
2023-01-15 17:04,Maddy Soma,OKE,146620
2023-01-15 17:07,The Polar Boys,Nothing Has Changed,214203
2023-01-15 17:11,Yerachmiel Begun & The Miami Boys Choir,Yerushalayim,9135
2023-01-15 17:11,Claire Rosinkranz,Frankenstein,202248
2023-01-15 17:14,Besomorph,Toxic,204042
2023-01-15 17:17,Good Boy Daisy,Grey,167501
2023-01-15 17:21,Matt Maeson,Lonely As You,205053
2023-01-15 17:24,Buntspecht,Majorelika,188152
2023-01-15 17:27,Kerosin95,Trans Agenda Dynastie,183800
2023-01-15 17:30,Karl Wine,Bam digi bam,182970
2023-01-15 17:33,The Maine,If Your Light Goes Out,177101
2023-01-15 17:35,DJ Hard2Def,Bubble & Wine,105697
2023-01-15 17:36,Young Rising Sons,SAD (Clap Your Hands),65470
2023-01-15 17:38,Himlavalv,Värme,163176
2023-01-15 17:42,Leviticus Orion,Rhopalocera,192000
2023-01-15 17:45,Bjorkman,Furlong Shams,194767
2023-01-15 17:48,Sisi Row,Electron,214800
2023-01-15 17:53,Evan Michael Brown,Many Worlds,298500
2023-01-15 17:56,Laiua,Cradle of Life,145194
2023-01-15 17:59,Lily Valley,It’s Never Too Late,180000
2023-01-15 18:01,Mila Harper,Gan Duille,151522
2023-01-15 18:04,Moira Kent,Everyday Peace,135325
2023-01-15 18:06,Jasmine Viola,Innervate,110022
2023-01-15 18:09,Florence + The Machine,Drumming Song,223826
2023-01-15 18:12,Mitski,Francis Forever,149680
2023-01-15 18:17,Gerard Way,Dasher (feat. Lydia Night),290980
2023-01-15 18:20,Sounds Like Harmony,Wonderland,175047
2023-01-15 18:23,Sorority Noise,"Blonde Hair, Black Lungs",176975
2023-01-15 18:26,Joe Hawley,Aristotle's Denial,236603
2023-01-15 18:30,Ricky Montgomery,Mr. Loverman,216880
2023-01-15 18:33,The Mountain Goats,No Children,168306
2023-01-15 18:37,Valeree,Broke,251938
2023-01-15 18:41,Kane Strang,My Smile Is Extinct,204683
2023-01-15 18:44,cleopatrick,chromeo,215040
2023-01-15 18:47,Onlychild,Teeth,191000
2023-01-15 18:51,North Bloom,"Wannabe, Pt. 2",204461
2023-01-15 18:55,Stop Light Observations,h d w g h ?,229243
2023-01-15 18:57,khai dreams,Fantasy,170666
2023-01-15 19:00,Daddy and The Long Legs,Smoke Breaks,171889
2023-01-15 19:05,Saint Motel,To My Enemies,259453
2023-01-15 19:10,Strangeness in Proportion,Slightly Burnt Coil,335936
2023-01-15 19:15,Mitski,Crack Baby,292031
2023-01-15 19:19,Famy,Ava,238240
2023-01-15 19:23,Nothing But Thieves,Particles - Piano Version,219760
2023-01-15 19:42,KALEO,Way down We Go,213706
2023-01-15 19:48,Oketo,Like a Child,347493
2023-01-15 19:53,Hozier,It Will Come Back,277655
2023-01-15 19:55,Kate Stephenson,Future Dropout,142556
2023-01-15 19:59,Louis Tomlinson,Defenceless,223920
2023-01-15 20:04,Rich People,Common Sound,291599
2023-01-15 20:08,SZA,Drew Barrymore,231400
2023-01-15 20:12,The Mountain Goats,This Year,232893
2023-01-16 06:19,Real Friends,"Well, I’m Sorry",1444
2023-01-16 06:23,Super Whatevr,so am i.,175253
2023-01-16 06:23,Real Friends,Summer,6328
2023-01-16 06:26,YUNGBLUD,Kill Somebody,187880
2023-01-16 06:30,Tiny Moving Parts,Whale Watching,194687
2023-01-16 06:33,Modern Baseball,Hope,232534
2023-01-16 06:37,Real Friends,Mess,188493
2023-01-16 06:40,The Maine,Thinking of You,182812
2023-01-16 06:59,"Slaughter Beach, Dog",Acolyte,281709
2023-01-16 07:14,"Slaughter Beach, Dog",Acolyte,35123
2023-01-16 07:14,Zalinki,6 Feet,199550
2023-01-16 07:18,State Champs,Sidelines,205067
2023-01-16 07:21,Ed Sheeran,Nina,225533
2023-01-16 07:23,baby of the bunch,Ur Mom,119592
2023-01-16 07:27,Emma Blackery,Petty,730
2023-01-16 07:27,Knuckle Puck,Give Up,23
2023-01-16 07:27,Kodaline,Love Like This,1828
2023-01-16 07:27,The Wonder Years,Out On My Feet,193659
2023-01-16 07:27,Stand Atlantic,Roses,1882
2023-01-16 07:27,Ed Sheeran,U.N.I.,2195
2023-01-16 07:27,The Wombats,Lost in the Post,825
2023-01-16 07:30,Bright Eyes,First Day of My Life,188877
2023-01-16 07:34,Aaron West and The Roaring Twenties,"Green Like The G Train, Green Like Sea Foam",233071
2023-01-16 07:37,All Time Low,Dark Side of Your Room,206306
2023-01-16 07:43,Hot Milk,Are You Feeling Alive?,183650
2023-01-16 07:46,BLOXX,Thinking About Yourself,189639
2023-01-16 07:49,New Found Glory,Never Give Up,192066
2023-01-16 07:53,Nothing But Thieves,Soda,236306
2023-01-16 07:57,The Maine,These Four Words,248125
2023-01-16 07:58,Ed Sheeran,Sunburn,36295
2023-01-16 08:02,The Maine,Misery,233375
2023-01-16 08:05,Neck Deep,Zoltar Speaks,175403
2023-01-16 14:04,All Time Low,A Party Song (The Walk of Shame),1958
2023-01-16 14:04,Neck Deep,Blank Pages,7544
2023-01-16 14:04,Kate Stephenson,Future Dropout,736
2023-01-16 14:04,The Wonder Years,Woke Up Older (Acoustic),1561
2023-01-16 14:04,Hayley Kiyoko,Girls Like Girls,203
2023-01-16 14:07,Super Whatevr,so am i.,175253
2023-01-16 14:12,Steph Barrak,Hardwired,123475
2023-01-16 14:16,The Wonder Years,Me vs the Highway,221300
2023-01-16 14:26,Crown The Empire,Johnny's Revenge,908
2023-01-16 14:26,Kodaline,Love Like This,1367
2023-01-16 14:26,My Chemical Romance,Helena,3678
2023-01-16 14:26,Knuckle Puck,Transparency,835
2023-01-16 14:26,Kodaline,One Day,862
2023-01-16 14:37,The Maine,Sticky,178900
2023-01-16 14:40,State Champs,Here to Stay,176272
2023-01-16 14:51,Tiny Moving Parts,Headache,74468
2023-01-16 14:57,Super Whatevr,so am i.,175253
2023-01-16 15:00,The Front Bottoms,Summer Shandy,215546
2023-01-16 15:04,Real Friends,…And We're Just Changing,232686
2023-01-16 15:18,Real Friends,Mokena,203586
2023-01-16 15:21,glass beach,cold weather,1672
2023-01-16 15:21,Peter McPoland,Shit Show,200080
2023-01-16 15:21,Ed Sheeran,Cold Coffee,4075
2023-01-16 15:21,Have Mercy,Pete Rose and Babe Ruth,554
2023-01-16 15:22,Hayley Kiyoko,Expectations (Overture),613
2023-01-16 15:22,All Time Low,Life of the Party,568
2023-01-16 15:22,ROAM,Tell Me,23
2023-01-16 15:22,State Champs,Cut Through the Static,1200
2023-01-16 15:22,All Time Low,Stella,968
